bucket,doc_id,borrower,section_number,heading,section_struct_rows,section_inline_rows,section_total_rows,sample_idx,clause_id,label,depth,level_type,parent_id,is_structural,parse_confidence,span_start,span_end,header_text,parent_clause_id,parent_is_structural,parent_parse_confidence,flag_structural_child_nonstruct_parent,flag_inline_high_letter_branch,clause_text_snippet,review_status,review_issue_type,review_action,review_notes
depth2_wave1,c1853b463d4df644,Gibraltar Industries,9.18,Certain ERISA Matters ,3,3,6,2,x.y.ii,(ii),2,roman,x.y,True,0.9525,940667,941560,"the transaction exemption set forth in one or more PTEs, such as PTE 84-14 (a c",x.y,False,0.2996,1,1,"(ii) the transaction exemption set forth in one or more PTEs, such as PTE 84-14 (a class exemption for certain transactions determined by independent qualified professional asset managers), PTE 95-60 (a class exemption for certain transactions involving insurance company general ",,,,
depth2_wave1,c1853b463d4df644,Gibraltar Industries,9.18,Certain ERISA Matters ,3,3,6,3,x.y.iii,(iii),2,roman,x.y,True,0.9525,941560,942074,(A) such Lender is an investment fund managed by a “ Qualified Professional Ass,x.y,False,0.2996,1,1,"(iii) (A) such Lender is an investment fund managed by a “ Qualified Professional Asset Manager” (within the meaning of Part VI of PTE 84-14), (B) such Qualified Professional Asset Manager made the investment decision on behalf of such Lender to enter into, participate in, admini",,,,
depth2_wave1,ed5804c7a5faa9ce,,2.27,[Reserved],6,0,6,1,b_dup7.iii,(iii),2,roman,b_dup7,True,0.95,1343760,1343964,"the Collateral, any Liens thereon or any superpriority claims (including, witho",b_dup7,False,0.0,1,0,"(iii) the Collateral, any Liens thereon or any superpriority claims (including, without limitation, any sale or other disposition of Collateral or the priority of any such Liens or superpriority claims),",,,,
depth2_wave1,ed5804c7a5faa9ce,,2.27,[Reserved],6,0,6,2,e_dup3.i,(i),2,roman,e_dup3,True,0.9525,1371877,1371893,"[Reserved],
(ii) all Indebtedness of any Person (other than Holdings, the Borro",e_dup3,False,0.0,1,0,"(i) [Reserved],",,,,
depth2_wave1,ed5804c7a5faa9ce,,2.27,[Reserved],6,0,6,3,e_dup3.ii,(ii),2,roman,e_dup3,True,0.95,1371893,1372103,"all Indebtedness of any Person (other than Holdings, the Borrower or a Subsidia",e_dup3,False,0.0,1,0,"(ii) all Indebtedness of any Person (other than Holdings, the Borrower or a Subsidiary) in a principal amount of $2,000,000 or more that is owing to any Credit Party shall be evidenced by a promissory note and",,,,
depth2_wave1,ed5804c7a5faa9ce,,2.27,[Reserved],6,0,6,4,d_dup22.i,(i),2,roman,d_dup22,True,0.95,1419315,1419389,"current accounts payable incurred in the ordinary course of business, (ii) defe",d_dup22,False,0.0,1,0,"(i) current accounts payable incurred in the ordinary course of business,",,,,
depth2_wave1,ed5804c7a5faa9ce,,2.27,[Reserved],6,0,6,5,a_dup82.3,(3),4,numeric,a_dup82,True,0.95,1467422,1467529,US Government Securities Business Days prior to such Periodic Term SOFR Determi,a_dup82,False,0.0,1,0,"(3) US Government Securities Business Days prior to such Periodic Term SOFR Determination Day, and",,,,
depth2_wave1,ed5804c7a5faa9ce,,5.03,Commitments,3,3,6,1,s.iii,(iii),2,roman,s,True,0.9525,53458,53604,"not
change, withdraw, amend, or revoke (or cause to be changed, withdrawn, amen",s,False,0.45,1,1,"(iii) not change, withdraw, amend, or revoke (or cause to be changed, withdrawn, amended, or revoked) any vote or election referred to in clauses",,,,
depth2_wave1,ed5804c7a5faa9ce,,5.03,Commitments,3,3,6,2,s.i,(i),2,roman,s,True,0.8,53604,53612,and (ii) above,s,False,0.45,1,1,(i) and,,,,
depth2_wave1,ed5804c7a5faa9ce,,5.03,Commitments,3,3,6,3,s.iv,(iv),2,roman,s,True,0.9525,53632,54173,"not
directly or indirectly, through any Person, seek, solicit, propose, support",s,False,0.45,1,1,"(iv) not directly or indirectly, through any Person, seek, solicit, propose, support, assist, engage in negotiations in connection with or participate in the formulation, preparation, filing, or prosecution of any Alternative Restructuring Proposal or object to or take any other ",,,,
depth2_wave1,ed5804c7a5faa9ce,,9.12,Erroneous Payments ,5,1,6,1,b_dup6.i,(i),2,roman,b_dup6,True,0.9525,1181909,1183766,"Notices
and other communications to any Lender and any Issuing Bank hereunder m",b_dup6,False,0.0,1,0,"(i) Notices and other communications to any Lender and any Issuing Bank hereunder may be delivered or furnished by electronic communication (including e-mail and Internet or intranet websites, including the Platform) pursuant to procedures approved by the Administrative Agent; pr",,,,
depth2_wave1,ed5804c7a5faa9ce,,9.12,Erroneous Payments ,5,1,6,2,b_dup6.ii,(ii),2,roman,b_dup6,True,0.9525,1183766,1184285,"Each
Credit Party understands that the distribution of materials through an ele",b_dup6,False,0.0,1,0,"(ii) Each Credit Party understands that the distribution of materials through an electronic medium is not necessarily secure and that there are confidentiality and other risks associated with such distribution, and agrees and assumes the risks associated with such electronic dist",,,,
depth2_wave1,ed5804c7a5faa9ce,,9.12,Erroneous Payments ,5,1,6,3,b_dup6.iii,(iii),2,roman,b_dup6,True,0.9525,1184285,1185818,"PNC’s
PINACLE® SYSTEM IS PROVIDED “ AS IS ” AND “ AS AVAILABLE.",b_dup6,False,0.0,1,0,"(iii) PNC’s PINACLE® SYSTEM IS PROVIDED “ AS IS ” AND “ AS AVAILABLE. ” THE AGENT PARTIES (AS DEFINED BELOW) DO NOT WARRANT THE ACCURACY OR COMPLETENESS OF THE BORROWER MATERIALS OR THE ADEQUACY OF THE PLATFORM, AND EXPRESSLY DISCLAIM LIABILITY FOR ERRORS IN OR OMISSIONS FROM THE",,,,
depth2_wave1,ed5804c7a5faa9ce,,9.12,Erroneous Payments ,5,1,6,4,b_dup6.iv,(iv),2,roman,b_dup6,True,0.9525,1185818,1186118,"Each
Credit Party, each Lender and each Issuing Bank agrees that the Administra",b_dup6,False,0.0,1,0,"(iv) Each Credit Party, each Lender and each Issuing Bank agrees that the Administrative Agent may, but shall not be obligated to, store any Approved Electronic Communications on the Platform in accordance with the Administrative Agent’s customary document retention procedures an",,,,
depth2_wave1,ed5804c7a5faa9ce,,9.12,Erroneous Payments ,5,1,6,5,b_dup6.v,(v),2,roman,b_dup6,True,0.9525,1186118,1186273,"Any
notice of Default or Event of Default may be provided by telephone if confi",b_dup6,False,0.0,1,1,(v) Any notice of Default or Event of Default may be provided by telephone if confirmed promptly thereafter by delivery of written notice thereof.,,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",10.6,Successors and Assigns; Participations ,4,2,6,1,f_dup2.ii,(ii),2,roman,f_dup2,True,0.95,599510,600097,"the assigning Lender thereunder shall, to the extent that rights and obligation",f_dup2,False,0.0,1,0,"(ii) the assigning Lender thereunder shall, to the extent that rights and obligations hereunder have been assigned to the assignee, relinquish its rights (other than any rights which survive the termination hereof under Section 10.8 ) and be released from its obligations hereunde",,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",10.6,Successors and Assigns; Participations ,4,2,6,2,a.z.iii,(iii),2,roman,a.z,True,0.95,600577,600727,"the
Commitments shall be modified to reflect any Commitment of such assignee an",a.z,False,0.2975,1,1,"(iii) the Commitments shall be modified to reflect any Commitment of such assignee and any Revolving Commitment of such assigning Lender, if any; and",,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",10.6,Successors and Assigns; Participations ,4,2,6,3,a.z.iv,(iv),2,roman,a.z,True,0.95,600727,593643,"if any such assignment occurs after the issuance of any Note hereunder, the ass",a.z,False,0.2975,1,1,,,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",10.6,Successors and Assigns; Participations ,4,2,6,4,c_dup4.iii,(iii),2,roman,c_dup4,True,0.9525,603071,603281,"Borrowers
agree that each participant shall be entitled to the benefits of Sect",c_dup4,False,0.0,1,0,"(iii) Borrowers agree that each participant shall be entitled to the benefits of Sections 2.18 , 2.19 and 2.20 (subject to the requirements and limitations therein, including the requirements under Section 2.20",,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",2.3,Increase of Commitments; Additional Lenders,5,1,6,1,b_dup2.i,(i),2,roman,b_dup2,True,0.9525,239475,239939,"an originally executed copy of an instrument of joinder (each, an “ Incrementa",b_dup2,False,0.0,1,0,"(i) an originally executed copy of an instrument of joinder (each, an “ Incremental Commitment Joinder ”), in form reasonably acceptable to Administrative Agent, executed by Administrative Agent, Borrowers and each Additional Lender, setting forth the Incremental Revolving Commit",,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",2.3,Increase of Commitments; Additional Lenders,5,1,6,2,b_dup2.ii,(ii),2,roman,b_dup2,True,0.9525,239939,240258,"such evidence
of appropriate corporate authorization on the part of Borrowers w",b_dup2,False,0.0,1,0,(ii) such evidence of appropriate corporate authorization on the part of Borrowers with respect to such Incremental Revolving Commitment and such opinions of counsel for Borrowers with respect to such Incremental Revolving Commitment as Administrative Agent may reasonably request,,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",2.3,Increase of Commitments; Additional Lenders,5,1,6,3,b_dup2.iii,(iii),2,roman,b_dup2,True,0.9525,240258,240387,a certificate of Borrower Representative signed by an Authorized Officer certi,b_dup2,False,0.0,1,0,(iii) a certificate of Borrower Representative signed by an Authorized Officer certifying that each of the conditions in clause,,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",2.3,Increase of Commitments; Additional Lenders,5,1,6,4,a_dup4.iv,(iv),2,roman,a_dup4,True,0.9525,240455,240651,"to the
extent requested by any Additional Lender, executed promissory notes evi",a_dup4,False,0.0,1,0,"(iv) to the extent requested by any Additional Lender, executed promissory notes evidencing such Incremental Revolving Commitments issued by Borrowers in accordance with Section 2.3 ; and",,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",2.3,Increase of Commitments; Additional Lenders,5,1,6,5,a_dup4.v,(v),2,roman,a_dup4,True,0.9525,240651,240787,"any other
customary certificates, reaffirmation agreements or documents that Ad",a_dup4,False,0.0,1,1,"(v) any other customary certificates, reaffirmation agreements or documents that Administrative Agent shall reasonably request.",,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",6.8,Limitations on Sale of Assets and Subsidiary Stock ,5,1,6,1,a_dup2.i,(i),2,roman,a_dup2,True,0.9525,445995,446350,"the assumption by the transferee of
 Indebtedness or other liabilities continge",a_dup2,False,0.0,1,0,(i) the assumption by the transferee of Indebtedness or other liabilities contingent or otherwise of Parent or a Subsidiary (other than Subordinated Indebtedness of a Borrower or a Guarantor) and the release of Parent or such Subsidiary from all liability on such Indebtedness or ,,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",6.8,Limitations on Sale of Assets and Subsidiary Stock ,5,1,6,2,a_dup2.ii,(ii),2,roman,a_dup2,True,0.9525,446350,446619,"securities, notes or other obligations
 received by Parent or any Subsidiary of",a_dup2,False,0.0,1,0,"(ii) securities, notes or other obligations received by Parent or any Subsidiary of Parent from the transferee that are converted by Parent or such Subsidiary into Cash or Cash Equivalents within 180 days following the closing of such Asset Disposition;",,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",6.8,Limitations on Sale of Assets and Subsidiary Stock ,5,1,6,3,a_dup2.iii,(iii),2,roman,a_dup2,True,0.9525,446619,446900,"Indebtedness of any Subsidiary that
 is no longer a Subsidiary as a result of s",a_dup2,False,0.0,1,0,"(iii) Indebtedness of any Subsidiary that is no longer a Subsidiary as a result of such Asset Disposition, to the extent that Parent and each other Subsidiary are released from any guarantee of payment of such Indebtedness in connection with such Asset Disposition;",,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",6.8,Limitations on Sale of Assets and Subsidiary Stock ,5,1,6,4,a_dup2.iv,(iv),2,roman,a_dup2,True,0.9525,446900,447096,"consideration consisting of Indebtedness
 of Parent (other than Subordinated In",a_dup2,False,0.0,1,0,(iv) consideration consisting of Indebtedness of Parent (other than Subordinated Indebtedness) received after the Closing Date from Persons who are not Parent or any Subsidiary; and,,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",6.8,Limitations on Sale of Assets and Subsidiary Stock ,5,1,6,5,a_dup2.v,(v),2,roman,a_dup2,True,0.9525,447096,447623,"any Designated Non-Cash Consideration
 received by Parent or any Subsidiary in",a_dup2,False,0.0,1,1,"(v) any Designated Non-Cash Consideration received by Parent or any Subsidiary in such Asset Dispositions having an aggregate fair market value, taken together with all other Designated Non-Cash Consideration received pursuant to this Section 6.8 that is at that time outstanding,",,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",9.11,Certain ERISA Matters ,3,3,6,1,x.y.i,(i),2,roman,x.y,True,0.9525,559070,559301,"such
Lender is not using “plan assets” (within the meaning of the Plan Asset Re",x.y,False,0.2975,1,1,"(i) such Lender is not using “plan assets” (within the meaning of the Plan Asset Regulations) of one or more Benefit Plans in connection with the Loans, the Letters of Credit or the Commitments; 160",,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",9.11,Certain ERISA Matters ,3,3,6,2,x.y.ii,(ii),2,roman,x.y,True,0.9525,559301,560138,"the
transaction exemption set forth in one or more PTEs, such as PTE 84-14 (a c",x.y,False,0.2975,1,1,"(ii) the transaction exemption set forth in one or more PTEs, such as PTE 84-14 (a class exemption for certain transactions determined by independent qualified professional asset managers), PTE 95-60 (a class exemption for certain transactions involving insurance company general ",,,,
depth2_wave1,fed3fbd002e89024,"LADDER CAPITAL FINANCE HOLDINGS LLLP, LADDER CORPORATE REVOLVER I LLC and LADDER CAPITAL FINANCE",9.11,Certain ERISA Matters ,3,3,6,3,x.y.iii,(iii),2,roman,x.y,True,0.9525,560138,560694,"(A) such
Lender is an investment fund managed by a “Qualified Professional Asse",x.y,False,0.2975,1,1,"(iii) (A) such Lender is an investment fund managed by a “Qualified Professional Asset Manager” (within the meaning of Part VI of PTE 84-14), (B) such Qualified Professional Asset Manager made the investment decision on behalf of such Lender to enter into, participate in, adminis",,,,
depth2_wave1,1929dfb99bb604ba,Cpq Midco I,6.02,Liens,3,2,5,1,p_dup3.i,(i),2,roman,p_dup3,True,0.9525,533833,534564,Liens that are contractual rights of set-off or netting relating to (A) the est,p_dup3,False,0.0,1,1,"(i) Liens that are contractual rights of set-off or netting relating to (A) the establishment of depositary relations with banks not granted in connection with the issuance of Indebtedness, (B) pooled deposit or sweep accounts of the Parent Borrower and/or any Restricted Subsidia",,,,
depth2_wave1,1929dfb99bb604ba,Cpq Midco I,6.02,Liens,3,2,5,2,p_dup3.vi,(vi),2,roman,p_dup3,True,0.95,535201,535491,Liens on the proceeds of any Indebtedness incurred in connection with any trans,p_dup3,False,0.0,1,1,"(vi) Liens on the proceeds of any Indebtedness incurred in connection with any transaction permitted hereunder, which proceeds have been deposited into an escrow account on customary terms to secure such Indebtedness pending the application of such proceeds to finance such transa",,,,
depth2_wave1,1929dfb99bb604ba,Cpq Midco I,6.02,Liens,3,2,5,3,e_dup3.ii,(ii),2,roman,e_dup3,True,0.9525,540664,540733,"Liens securing Indebtedness incurred in reliance on Section 6.01(ii) , so long",e_dup3,False,0.0,1,0,(ii) Liens securing Indebtedness incurred in reliance on Section 6.01,,,,
depth2_wave1,21d1c55bcb880e28,Lynnwood Mergersub,2.04,Swing Line Loans ,5,0,5,1,d_dup2.i,(i),2,roman,d_dup2,True,0.9525,471463,471997,At any time after any Revolving Lender has purchased and funded a risk particip,d_dup2,False,0.0,1,0,"(i) At any time after any Revolving Lender has purchased and funded a risk participation in a Swing Line Loan, if the relevant Swing Line Lender receives any payment on account of such Swing Line Loan, such Swing Line Lender will distribute to such Lender its Applicable Percentag",,,,
depth2_wave1,21d1c55bcb880e28,Lynnwood Mergersub,2.04,Swing Line Loans ,5,0,5,2,d_dup2.ii,(ii),2,roman,d_dup2,True,0.9525,471997,472744,"If any payment received by the relevant Swing Line Lender in respect of
princip",d_dup2,False,0.0,1,0,(ii) If any payment received by the relevant Swing Line Lender in respect of principal or interest on any Swing Line Loan is required to be returned by such Swing Line Lender under any of the circumstances described in Section 10.06 (including pursuant to any settlement entered i,,,,
depth2_wave1,21d1c55bcb880e28,Lynnwood Mergersub,2.04,Swing Line Loans ,5,0,5,3,b_dup3.5,(5),4,numeric,b_dup3,True,0.9525,472842,473288,Interest for Account of Swing Line Lender .,b_dup3,False,0.0,1,0,(5) Interest for Account of Swing Line Lender . The Swing Line Lender shall be responsible for invoicing the Borrower for interest on the Swing Line Loans. Until each Revolving Lender funds its Base Rate Loan or risk participation pursuant to this Section 2.04 to refinance such L,,,,
depth2_wave1,21d1c55bcb880e28,Lynnwood Mergersub,2.04,Swing Line Loans ,5,0,5,4,b_dup3.6,(6),4,numeric,b_dup3,True,0.9525,473288,473631,Payments Directly to Swing Line Lender .,b_dup3,False,0.0,1,0,(6) Payments Directly to Swing Line Lender . The Borrower shall make all payments of principal and interest in respect of the Swing Line Loans directly to the Swing Line Lender with notice to the Administrative Agent; provided that no such notice shall be required in the event th,,,,
depth2_wave1,21d1c55bcb880e28,Lynnwood Mergersub,2.04,Swing Line Loans ,5,0,5,5,b_dup3.7,(7),4,numeric,b_dup3,True,0.9525,473631,474409,Provisions Related to Extended Revolving Commitments .,b_dup3,False,0.0,1,0,(7) Provisions Related to Extended Revolving Commitments . If the Maturity Date shall have occurred in respect of any Class of Revolving Commitments (the “ Expiring Credit Commitment ”) at a time when another Class or Classes of Revolving Commitments is or are in effect with a la,,,,
depth2_wave1,38ca73595ac1b928,Parent,6.11,Additional Collateral; Additional Guarantors,5,0,5,1,a_dup3.iii,(iii),2,roman,a_dup3,True,0.9525,577683,578761,within 90 days after the reasonable request therefor by the Administrative Agen,a_dup3,False,0.0,1,0,"(iii) within 90 days after the reasonable request therefor by the Administrative Agent (or such longer period as the Administrative Agent may agree in writing in its discretion), deliver to the Administrative Agent with respect to each Material Real Property, (A) copies of title ",,,,
depth2_wave1,38ca73595ac1b928,Parent,6.11,Additional Collateral; Additional Guarantors,5,0,5,2,a_dup3.iv,(iv),2,roman,a_dup3,True,0.9525,578761,579320,"if reasonably requested by the Administrative Agent, within 90 days after such",a_dup3,False,0.0,1,0,"(iv) if reasonably requested by the Administrative Agent, within 90 days after such request (or such longer period as the Administrative Agent may agree in writing in its discretion), deliver to the Administrative Agent other items necessary from time to time to satisfy the Colla",,,,
depth2_wave1,38ca73595ac1b928,Parent,6.11,Additional Collateral; Additional Guarantors,5,0,5,3,a_dup4.ii,(ii),2,roman,a_dup4,True,0.8025,579330,579338,or (iii) or Section 6.11(c) below.,a_dup4,False,0.0,1,0,(ii) or,,,,
depth2_wave1,38ca73595ac1b928,Parent,6.11,Additional Collateral; Additional Guarantors,5,0,5,4,b_dup3.iii,(iii),2,roman,b_dup3,True,0.9525,583116,584401,"subject to the Agreed Guaranty and Security Principles, within 90 days after th",b_dup3,False,0.0,1,0,"(iii) subject to the Agreed Guaranty and Security Principles, within 90 days after the reasonable request therefor by the Administrative Agent (or such longer period as the Administrative Agent may agree in writing in its discretion), deliver to the Administrative Agent with resp",,,,
depth2_wave1,38ca73595ac1b928,Parent,6.11,Additional Collateral; Additional Guarantors,5,0,5,5,b_dup3.iv,(iv),2,roman,b_dup3,True,0.9525,584401,585016,"subject
to the Agreed Guaranty and Security Principles, if reasonably requested",b_dup3,False,0.0,1,0,"(iv) subject to the Agreed Guaranty and Security Principles, if reasonably requested by the Administrative Agent, within 90 days after such request (or such longer period as the Administrative Agent may agree in writing in its discretion), deliver to the Administrative Agent othe",,,,
depth2_wave1,497357c95f8d28de,Windstream Services II,2.16,Defaulting,4,1,5,1,c_dup2.i,(i),2,roman,c_dup2,True,0.9525,487193,487582,"all
or any part of the L/C Exposure of such Defaulting Lender shall be realloca",c_dup2,False,0.0,1,0,(i) all or any part of the L/C Exposure of such Defaulting Lender shall be reallocated among the non-Defaulting Lenders in accordance with their respective Applicable Percentages but only to the extent the sum of all non-Defaulting Lenders’ Revolving Credit Exposures plus such De,,,,
depth2_wave1,497357c95f8d28de,Windstream Services II,2.16,Defaulting,4,1,5,2,c_dup2.ii,(ii),2,roman,c_dup2,True,0.8025,487582,487627,"if
the reallocation described in clause (i) above cannot, or can only partially",c_dup2,False,0.0,1,0,(ii) if the reallocation described in clause,,,,
depth2_wave1,497357c95f8d28de,Windstream Services II,2.16,Defaulting,4,1,5,3,h_dup2.v,(v),2,roman,h_dup2,True,0.9525,488769,488902,"if
all or any portion of such Defaulting Lender’s L/C Exposure is neither reall",h_dup2,False,0.0,1,1,(v) if all or any portion of such Defaulting Lender’s L/C Exposure is neither reallocated nor Cash Collateralized pursuant to clause,,,,
depth2_wave1,497357c95f8d28de,Windstream Services II,2.16,Defaulting,4,1,5,4,h_dup2.i,(i),2,roman,h_dup2,True,0.8,488902,488909,"or (ii) above, then, without prejudice to any rights or remedies of the L/C Iss",h_dup2,False,0.0,1,0,(i) or,,,,
depth2_wave1,7bf490c04097d841,,2.2,Forms of Notes,5,0,5,1,b_dup2.ii,(ii),2,roman,b_dup2,True,0.9525,247685,249014,"Rule
144A Global Notes .",b_dup2,False,0.0,1,0,"(ii) Rule 144A Global Notes . Unless otherwise agreed to by the Issuer, the Secured Notes of each Class sold to persons that are QIB/QPs shall each be issued initially in the form of one permanent Global Secured Note per Class in definitive, fully registered form without interest",,,,
depth2_wave1,7bf490c04097d841,,2.2,Forms of Notes,5,0,5,2,b_dup2.iii,(iii),2,roman,b_dup2,True,0.9525,249014,250015,"Certificated
Notes .",b_dup2,False,0.0,1,0,"(iii) Certificated Notes . Unless issued as an Uncertificated Note, with the consent of the Issuer, any Secured Notes may, in each case, be issued in the form of definitive, fully registered notes without coupons substantially in the applicable form attached as Exhibit A-1 hereto",,,,
depth2_wave1,7bf490c04097d841,,2.2,Forms of Notes,5,0,5,3,b_dup2.iv,(iv),2,roman,b_dup2,True,0.9525,250015,250428,Uncertificated Notes .,b_dup2,False,0.0,1,0,"(iv) Uncertificated Notes . If requested by a person with the consent of the Issuer, the Notes may be issued in uncertificated, fully registered form evidenced by entry in the Register (an “ Uncertificated Note ”). If an Uncertificated Note is being issued, the Issuer shall direc",,,,
depth2_wave1,7bf490c04097d841,,2.2,Forms of Notes,5,0,5,4,c_dup2.i,(i),2,roman,c_dup2,True,0.9525,251372,251797,The provisions of the “Operating Procedures of the Euroclear System” of Eurocle,c_dup2,False,0.0,1,0,"(i) The provisions of the “Operating Procedures of the Euroclear System” of Euroclear and the “Terms and Conditions Governing Use of Participants” of Clearstream, respectively, will be applicable to the Global Secured Notes and the Global Subordinated Notes insofar as interests i",,,,
depth2_wave1,7bf490c04097d841,,2.2,Forms of Notes,5,0,5,5,c_dup2.ii,(ii),2,roman,c_dup2,True,0.9525,251797,252571,Agent Members shall have no rights under this Indenture with respect to any Glo,c_dup2,False,0.0,1,0,"(ii) Agent Members shall have no rights under this Indenture with respect to any Global Secured Notes or Global Subordinated Notes held on their behalf by the Collateral Trustee, as custodian for DTC and DTC may be treated by the Issuer, the Collateral Trustee, and any agent of t",,,,
depth2_wave1,7bf490c04097d841,,6.1,Certain Duties and Responsibilities,4,1,5,1,a_dup2.ii,(ii),2,roman,a_dup2,True,0.9525,444992,445219,the Collateral Trustee shall not be liable for any error of judgment made in g,a_dup2,False,0.0,1,0,"(ii) the Collateral Trustee shall not be liable for any error of judgment made in good faith by a Trust Officer, unless it shall be proven that the Collateral Trustee was negligent in ascertaining the pertinent facts;",,,,
depth2_wave1,7bf490c04097d841,,6.1,Certain Duties and Responsibilities,4,1,5,2,a_dup2.iii,(iii),2,roman,a_dup2,True,0.9525,445219,445874,the Collateral Trustee shall not be liable with respect to any action taken or,a_dup2,False,0.0,1,0,(iii) the Collateral Trustee shall not be liable with respect to any action taken or omitted to be taken by it in good faith in accordance with the direction of the Issuer or the Collateral Manager in accordance with this Indenture and/or a Majority (or such other percentage as m,,,,
depth2_wave1,7bf490c04097d841,,6.1,Certain Duties and Responsibilities,4,1,5,3,a_dup2.iv,(iv),2,roman,a_dup2,True,0.9525,445874,446353,no provision of this Indenture shall require the Collateral Trustee to expend,a_dup2,False,0.0,1,0,"(iv) no provision of this Indenture shall require the Collateral Trustee to expend or risk its own funds or otherwise incur any financial or other liability in the performance of any of its duties hereunder, or in the exercise of any of its rights or powers contemplated hereunder",,,,
depth2_wave1,7bf490c04097d841,,6.1,Certain Duties and Responsibilities,4,1,5,4,a_dup2.v,(v),2,roman,a_dup2,True,0.9525,446353,446628,"in no event shall the Collateral Trustee be liable for special, indirect, punit",a_dup2,False,0.0,1,1,"(v) in no event shall the Collateral Trustee be liable for special, indirect, punitive or consequential loss or damage (including lost profits) even if the Collateral Trustee has been advised of the likelihood of such losses or damages and regardless of such action.",,,,
depth2_wave1,a33827a6b097a6b9,Energy Future Competitive,9.1,Information Covenants,3,2,5,1,a.y.iii,(iii),2,roman,a.y,True,0.9525,436704,437064,any condition or occurrence on any Real Estate or any circumstance that could r,a.y,False,0.2975,1,1,"(iii) any condition or occurrence on any Real Estate or any circumstance that could reasonably be anticipated to cause such Real Estate to be subject to any restrictions on the ownership, occupancy, use or transferability of such Real Estate under any Environmental Law that would",,,,
depth2_wave1,a33827a6b097a6b9,Energy Future Competitive,9.1,Information Covenants,3,2,5,2,a.y.iv,(iv),2,roman,a.y,True,0.9525,437064,427184,"the conduct of any investigation, or any removal, remedial or other corrective",a.y,False,0.2975,1,1,,,,,
depth2_wave1,a33827a6b097a6b9,Energy Future Competitive,9.1,Information Covenants,3,2,5,3,h_dup3.ii,(ii),2,roman,h_dup3,True,0.95,443341,443606,on which such documents are posted on the Borrower’s behalf on an Internet or i,h_dup3,False,0.0,1,0,"(ii) on which such documents are posted on the Borrower’s behalf on an Internet or intranet website, if any, to which each Lender and the Administrative Agent have access (whether a commercial, third-party website or whether sponsored by the Administrative Agent).",,,,
depth2_wave1,b300cd4bda11b8da,Xponential Fitness,6.01,Financial Statements,5,0,5,1,b.iii.2,(2),4,numeric,b.iii,True,0.7525,592912,592934,within forty five (45) days after the end of each fiscal quarter of each fiscal,b.iii,False,0.65,1,0,(2) within forty five,,,,
